stock_code,period_key,rcept_no,rcept_dt,source_type,zip_path,document_member,table_index,keyword_score,keywords,preceding_text,table_text_sample,parsed_shape,parsed_sample_csv
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,495,1,반기순이익,(2) 당반기 및 전반기 중 이익잉여금의 변동내용은 다음과 같습니다. || 주석 - 계속&cr; || 주석 - 계속&cr; || 한국채택국제회계기준 도입 시 전환일에 발생한 부동산에 대한 재평가차익을 보완자본으로 인정받기 위하여 은행업감독업무시행세칙 별표3에 따라 이사회의 결의로 배당제한한 금액입니다.,"(단위:백만원) 구  분 제185(당)기 반기(*) 제184(전)기 반기 기초금액 15,797,097 14,611,566 지배기업소유주지분 반기순이익 1,305,878 1,098,361 보통주 배당금 (336,636) (269,308) 신종자본증권 배당금 (75,603) (90,823) 기타포괄손익-공정가치측정금지분증권처분손익 (424) - 당기손익-공정가치측정지정 금융부채의자기신용위험제거 5 - 잉여금 대체 등 (216,864) - 반기말금액 16,473,453 15,349,796","(8, 3)","(단위:백만원),(단위:백만원),(단위:백만원)
구 분,제185(당)기 반기(*),제184(전)기 반기
기초금액,15797097,14611566
지배기업소유주지분 반기순이익,1305878,1098361
보통주 배당금,""(336,636)"",""(269,308)""
신종자본증권 배당금,""(75,603)"",""(90,823)""
기타포괄손익-공정가치측정금지분증권처분손익,(424),-
당기손익-공정가치측정지정 금융부채의자기신용위험제거,5,-
잉여금 대체 등,""(216,864)"",-
반기말금액,16473453,15349796
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,498,1,반기순이익,"&cr;(2) 대손준비금 전입액 및 대손준비금 반영후 조정이익 등&cr;&cr;당반기 및 전반기 중 대손준비금 전입필요액 및 대손준비금 반영후 조정이익 등은 다음과 같습니다. || 2,578,457 || 2,353,543 || 대손준비금 잔액 || 대손준비금 잔액 2,353,543 2,578,457 || 140,266","(단위:백만원) 구  분 제185(당)기 반기 제184(전)기 반기 3개월 누적 3개월 누적 대손준비금 반영전 반기순이익 721,796 1,316,316 466,284 1,109,015 대손준비금 전입(환입) 필요액(*) (11,846) 38,172 48,412 49,961 대손준비금 반영후 조정이익 733,642 1,278,144 417,872 1,059,054 대손준비금 반영후 주당 조정이익 1,034원 1,786원 559원 1,439원","(4, 5)","(단위:백만원),(단위:백만원),(단위:백만원),(단위:백만원),(단위:백만원)
구 분,제185(당)기 반기,제185(당)기 반기,제184(전)기 반기,제184(전)기 반기
구 분,3개월,누적,3개월,누적
대손준비금 반영전 반기순이익,721796,1316316,466284,1109015
대손준비금 전입(환입) 필요액(*),""(11,846)"",38172,48412,49961
대손준비금 반영후 조정이익,733642,1278144,417872,1059054
대손준비금 반영후 주당 조정이익,""1,034원"",""1,786원"",559원,""1,439원""
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,525,1,반기순이익,"당반기 및 전반기 지배기업소유주지분 기본주당순이익은 지배기업소유주지분순이익을 가중평균유통보통주식수로 나누어 산정하였습니다. || 43. 주당이익&cr; || 주석 - 계속&cr; || (43,199) || 106,218","(단위:백만원, 백만주) 구  분 제185(당)기 반기 제184(전)기 반기 3개월 누적 3개월 누적 지배기업 보통주에 귀속되는 반기순이익 716,142 1,305,878 460,888 1,098,361 신종자본증권 배당 (37,748) (75,603) (41,557) (90,823) 지배기업 보통주에 귀속되는 순이익 678,394 1,230,275 419,331 1,007,538 가중평균 유통보통주식수 673 673 673 673 기본주당이익 1,008원 1,828원 623원 1,497원","(5, 5)","""(단위:백만원, 백만주)"",""(단위:백만원, 백만주)"",""(단위:백만원, 백만주)"",""(단위:백만원, 백만주)"",""(단위:백만원, 백만주)""
구 분,제185(당)기 반기,제185(당)기 반기,제184(전)기 반기,제184(전)기 반기
구 분,3개월,누적,3개월,누적
지배기업 보통주에 귀속되는 반기순이익,716142,1305878,460888,1098361
신종자본증권 배당,""(37,748)"",""(75,603)"",""(41,557)"",""(90,823)""
지배기업 보통주에 귀속되는 순이익,678394,1230275,419331,1007538
가중평균 유통보통주식수,673,673,673,673
기본주당이익,""1,008원"",""1,828원"",623원,""1,497원""
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,560,1,영업이익,(단위:백만원) || 주식회사 우리은행 || 주식회사 우리은행 (단위:백만원) || 주식회사 우리은행 (단위:백만원),"과     목 제 185(당) 반기 제 184(전) 반기 제 184(전)기 제 183(전전)기 I. 영업이익 1,623,039 1,298,340 1,790,558 1,270,501 1. 순이자이익 2,315,289 2,131,658 4,390,603 4,222,447 (1) 이자수익 4,004,923 3,600,783 7,385,721 7,376,713 당기손익-공정가치측정 이자수익 5,251 - - - 기타포괄손익-공정가치측정 이자수익 108,016 - - - 상각후원가측정 이자수익 3,891,656 - - - 당기손익인식금융자산관련이자 - 8,878 17,735 18,950 매도가능금융자산관련이자 - 105,267 209,594 239,202 만기보유금융자산관련이자 - 147,063 303,348 352,897 대여금및수취채권관련이자 - 3,339,575 6,855,044 6,765,664 (2) 이자비용 (1,689,634) (1,469,125) (2,995,118) (3,154,266) 2. 순수수료이익 526,061 465,850 931,021 842,883 (1) 수수료수익 596,268 529,177 1,072,838 989,806 (2) 수수료비용 (70,207) (63,327) (141,817) (146,923) 3. 배당수익 40,495 61,736 125,599 220,015 4. 당기손익-공정가치측정 금융상품관련손익 107,822 - - - 5. 당기손익인식금융상품관련손익 - (137,593) (96,983) 97,225 6. 기타포괄손익-공정가치측정금융자산관련손익 723 - - - 7. 매도가능금융자산관련손익 - 90,238 135,003 35,525 8. 상각후원가측정금융자산관련손익 14,853 - - - (1) 상각후원가측정유가증권매매손익 431 - - - (2) 상각후원가측정대출채권 및기타금융자산 매매손익 14,422 - - - 9. 신용손실에대한손상차손 163,408 (179,904) (553,204) (640,443) 10. 일반관리비 (1,355,859) (1,350,512) (3,128,725) (3,115,371) 11. 기타영업손익 (189,753) 216,867 (12,756) (391,780) II. 영업외손익 25,104 (876) (170,336) 40,144 1. 종속기업및관계기업 투자자산평가손익 - (37,547) (133,948) (13,970) 2. 기타영업외손익 25,104 36,671 (36,388) 54,114 III. 법인세비용차감전순이익 1,648,143 1,297,464 1,620,222 1,310,645 IV. 법인세비용 (443,328) (293,038) (344,110) (245,043) V. 당기순 이익&cr; (대손준 비금 반영후 조정이익 : &cr; 당반기 : 1,189,411백만원&cr;     전반기 : 1,015,232 백만원&cr;     전기: 1,201,733 백만원&cr;     전전기: 928,707 백만원 ) 1,204,815 1,004,426 1,276,112 1,065,602 VI. 기타포괄손익 (6,892) (39,680) (65,666) 32,526 1. 후속적으로 당기손익으로 재분류되지 않는 항목 (29,169) (8,949) 16,566 33,191 (1) 기타포괄손익-공정가치측정 지분 증 권 평가손익 29,046 - - - (2) 당기손익-공정가치측정지정금융부채신용위험 130 - - - (3) 확정급여제도의 재측정요소 (58,345) (8,949) 16,566 33,191 2. 후속적으로 당기손익으로 재분류될 수 있는 항목 22,277 (30,731) (82,232) (665) (1) 기타포괄손익-공정가치측정 채무 증 권 평가손익 12,182 - - - (2) 매도가능금융자산평가손익 - (16,218) (48,139) (10,026) (3) 해외사업환산손익 10,095 (14,513) (34,093) 9,361 VII. 총포괄이익 1,197,923 964,746 1,210,446 1,098,128 VIII. 주당이익 기본및희석주당이익(단위:원) 1,678 1,358 1,648 1,277","(43, 9)","과 목,제 185(당) 반기,제 185(당) 반기.1,제 184(전) 반기,제 184(전) 반기.1,제 184(전)기,제 184(전)기.1,제 183(전전)기,제 183(전전)기.1
I. 영업이익,,1623039,,1298340,,1790558,,1270501
1. 순이자이익,2315289,,2131658,,4390603,,4222447,
(1) 이자수익,4004923,,3600783,,7385721,,7376713,
당기손익-공정가치측정 이자수익,5251,,-,,-,,-,
기타포괄손익-공정가치측정 이자수익,108016,,-,,-,,-,
상각후원가측정 이자수익,3891656,,-,,-,,-,
당기손익인식금융자산관련이자,-,,8878,,17735,,18950,
매도가능금융자산관련이자,-,,105267,,209594,,239202,
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,573,1,당기순이익,(단위: 백만원) || 주식회사 우리은행 || 주식회사 우리은행 (단위: 백만원) || 처분확정일 : 2017년 3월 24일 || 처분확정일 : 2017년 3월 24일 || 제 183(전전)기 2016년 1월 1일부터 2016년 12월 31일까지,"구     분 제184(전)기 제183(전전)기 I.미처분이익잉여금 1,041,925 858,208 1. 전기이월미처분이익잉여금 213 111 2. 당기순이익 1,276,112 1,065,602 3. 중간배당 (67,328) - 4. 신종자본증권 배당 및 상환 (167,072) (207,505) II.이익잉여금이입액 47,805 1,944 1. 재평가차액 충당금 36,105 1,944 2. 연구인력개발준비금 11,700 - III.이익잉여금처분액 1,088,888 859,939 1. 이익준비금 128,000 107,000 2. 대손준비금 74,379 136,895 3. 기타준비금 715 1,036 4. 신종자본증권 상환손실 상각 208,158 - 4. 현금배당금(주당배당금(률))&cr;      (당기: 보통주 500원(10.0%))&cr;      ( 전기: 보통주 400원(8.0%)) 336,636 269,308 5. 별도준비금 341,000 345,700 Ⅳ.차기이월미처분이익잉여금 842 213","(16, 5)","구 분,제184(전)기,제184(전)기.1,제183(전전)기,제183(전전)기.1
I.미처분이익잉여금,,1041925.0,,858208.0
1. 전기이월미처분이익잉여금,213,,111,
2. 당기순이익,1276112,,1065602,
3. 중간배당,""(67,328)"",,-,
4. 신종자본증권 배당 및 상환,""(167,072)"",,""(207,505)"",
II.이익잉여금이입액,,47805.0,,1944.0
1. 재평가차액 충당금,36105,,1944,
2. 연구인력개발준비금,11700,,-,
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,760,1,당기순이익,"은행은 2001년 귀속 조세감면분까지 조세특례제한법에 따라 기업합리화적립금을 적립하였으나, 2002년부터 동 규정이 삭제되어 더이상 적립의무는 없습니다.&cr; || 은행은 2001년 귀속 조세감면분까지 조세특례제한법에 따라 기업합리화적립금을 적립하였으나, 2002년부터 동 규정이 삭제되어 더이상 적립의무는 없습니다.&cr; || 기업합리화적립금 || 3) || 3) 기업합리화적립금","4) 재무구조개선적립금 은행은 2002년부터 2014년까지 금융감독원의 권고에 따라 단순자기자본비율이 100분의 5.5에 달할 때까지 매 보고기간의 당기순이익에서 이월결손금을 차감한 금액의 100분의 10이상을 재무구조개선적립금으로 적립하였고, 동 적립금은 결손보전과 자본전입 이외의 사용이 제한되었습니다. 한편, 2015년부터 동 적립금의 적립 및 처분은 은행의 자율적 판단사항입니다.&cr; 5) 별도준비금 별도준비금은 특정한 사용목적없이 이익을 유보한 적립금으로 자본의 충실화, 경영의 건전화를 위한 자발적 적립금입니다.&cr; 6) 대손준비금 은행업감독규정 제29조 제1항 및 제2항에 따라 한국채택국제회계기준에 따른 대손충당금이 은행업감독규정에서 정한 대손충당금에 미달하는 경우, 적립하는 준비금으로 배당이 제한됩니다.&cr; 7) 재평가차액준비금 한국채택국제회계기준 도입 시 전환일에 발생한 부동산에 대한 재평가차익을 보완자본으로 인정받기 위하여 은행업감독업무시행세칙 별표3에 따라 이사회의 결의로 배당제한한 금액입니다.","(8, 2)","0,1
4),재무구조개선적립금
,""은행은 2002년부터 2014년까지 금융감독원의 권고에 따라 단순자기자본비율이 100분의 5.5에 달할 때까지 매 보고기간의 당기순이익에서 이월결손금을 차감한 금액의 100분의 10이상을 재무구조개선적립금으로 적립하였고, 동 적립금은 결손보전과 자본전입 이외의 사용이 제한되었습니다. 한편, 2015년부터 동 적립금의 적립 및 처분은 은행의 자율적 판단사항입니다.&cr;""
5),별도준비금
,""별도준비금은 특정한 사용목적없이 이익을 유보한 적립금으로 자본의 충실화, 경영의 건전화를 위한 자발적 적립금입니다.&cr;""
6),대손준비금
,""은행업감독규정 제29조 제1항 및 제2항에 따라 한국채택국제회계기준에 따른 대손충당금이 은행업감독규정에서 정한 대손충당금에 미달하는 경우, 적립하는 준비금으로 배당이 제한됩니다.&cr;""
7),재평가차액준비금
,한국채택국제회계기준 도입 시 전환일에 발생한 부동산에 대한 재평가차익을 보완자본으로 인정받기 위하여 은행업감독업무시행세칙 별표3에 따라 이사회의 결의로 배당제한한 금액입니다.
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,761,1,반기순이익,주석 - 계속&cr;&cr;(2) 당반기 및 전반기 중 이익잉여금의 변동내용은 다음과 같습니다. || 한국채택국제회계기준 도입 시 전환일에 발생한 부동산에 대한 재평가차익을 보완자본으로 인정받기 위하여 은행업감독업무시행세칙 별표3에 따라 이사회의 결의로 배당제한한 금액입니다. || 한국채택국제회계기준 도입 시 전환일에 발생한 부동산에 대한 재평가차익을 보완자본으로 인정받기 위하여 은행업감독업무시행세칙 별표3에 따라 이사회의 결의로 배당제한한 금액입니다. || 재평가차액준비금,"(단위:백만원) 구  분 제185(당)기 반기(*) 제184(전)기 반기 기초금액 13,507,023 12,488,155 반기순이익 1,204,815 1,004,426 보통주 배당금 (336,636) (269,308) 기타포괄손익-공정가치측정&cr;지분증권처분손익 (424) - 당기손익-공정가치측정지정금융부채의 자기신용위험제거 5 - 자본조정 잉여금처분 (208,158) - 신종자본증권 배당금 (75,603) (90,823) 반기말금액 14,091,022 13,132,450","(8, 3)","(단위:백만원),(단위:백만원),(단위:백만원)
구 분,제185(당)기 반기(*),제184(전)기 반기
기초금액,13507023,12488155
반기순이익,1204815,1004426
보통주 배당금,""(336,636)"",""(269,308)""
기타포괄손익-공정가치측정&cr;지분증권처분손익,(424),-
당기손익-공정가치측정지정금융부채의 자기신용위험제거,5,-
자본조정 잉여금처분,""(208,158)"",-
신종자본증권 배당금,""(75,603)"",""(90,823)""
반기말금액,14091022,13132450
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,764,1,반기순이익,"&cr;(2) 대손준비금 전입액 및 대손준비금 반영후 조정이익 등&cr;&cr;당반기 및 전반기 중 대손준비금 전입필요액 및 대손준비금 반영후 조정이익 등은 다음과 같습니다. || 2,091,721 || 1,912,848 || 대손준비금 잔액 || 대손준비금 잔액 1,912,848 2,091,721 || 74,379","(단위:백만원) 구  분 제185(당)기 반기 제184(전)기 반기 3개월 누적 3개월 누적 대손준비금 반영전 반기순이익 658,828 1,204,815 402,523 1,004,426 대손준비금 전입(환입) 필요액(*) (19,569) 15,404 (12,310) (10,806) 대손준비금 반영후 조정이익 678,397 1,189,411 414,833 1,015,232 대손준비금 반영후 주당 조정이익 952원 1,654원 555원 1,374원","(4, 5)","(단위:백만원),(단위:백만원),(단위:백만원),(단위:백만원),(단위:백만원)
구 분,제185(당)기 반기,제185(당)기 반기,제184(전)기 반기,제184(전)기 반기
구 분,3개월,누적,3개월,누적
대손준비금 반영전 반기순이익,658828,1204815,402523,1004426
대손준비금 전입(환입) 필요액(*),""(19,569)"",15404,""(12,310)"",""(10,806)""
대손준비금 반영후 조정이익,678397,1189411,414833,1015232
대손준비금 반영후 주당 조정이익,952원,""1,654원"",555원,""1,374원""
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,791,1,반기순이익,"당반기 및 전반기 기본주당순이익은 보통주에 귀속되는 당기순이익을 가중평균유통보통주식수로 나누어 산정하였습니다. || 43. 주당이익&cr; || 주석 - 계속&cr; || (40,582)","(단위:백만원, 백만주) 구  분 제185(당)기 반기 제184(전)기 반기 3개월 누적 3개월 누적 보통주에 귀속되는 반기순이익 658,828 1,204,815 402,523 1,004,426 신종자본증권 배당 (37,748) (75,603) (41,557) (90,823) 보통주에 귀속되는 순이익 621,080 1,129,212 360,966 913,603 가중평균 유통보통주식수 673 673 673 673 기본주당이익 923원 1,678원 536원 1,358원","(5, 5)","""(단위:백만원, 백만주)"",""(단위:백만원, 백만주)"",""(단위:백만원, 백만주)"",""(단위:백만원, 백만주)"",""(단위:백만원, 백만주)""
구 분,제185(당)기 반기,제185(당)기 반기,제184(전)기 반기,제184(전)기 반기
구 분,3개월,누적,3개월,누적
보통주에 귀속되는 반기순이익,658828,1204815,402523,1004426
신종자본증권 배당,""(37,748)"",""(75,603)"",""(41,557)"",""(90,823)""
보통주에 귀속되는 순이익,621080,1129212,360966,913603
가중평균 유통보통주식수,673,673,673,673
기본주당이익,923원,""1,678원"",536원,""1,358원""
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,964,1,당기순이익,(단위 : 백만원) || (단위 : 백만원) || (단위 : 백만원),"이름 보수의 종류 총액 산정기준 및 방법 손태승 근로소득 급여 330 주주총회에서 결의한 이사보수한도 내에서 보수지급 관련 보상위원회 결의에 따라 연간 기본급 총액을 12개월로 나누어 매월 지급하였으며, 해당 금액에는 업무활동과 관련한 경비성 수당이 포함되어 있음 상여 187 상여금액은 2017년  재임기간에 대한 기본성과급과 2014년 재임기간에 대한 이연성과급이 포함되어 있음&cr; &cr;보상위원회에서 결의된 경영진 보수지급기준에 따라 BIS자기자본비율과 같은 자본적정성 지표, 총자산이익률, 자기자본이익률과 같은 수익성 지표, 고정이하여신비율과 같은 건전성 지표 등으로 구성된 재무지표와 경영과제, 그룹 경영&cr;관리, 대 이사회 관계, 윤리경영 등으로 구성된 비재무지표를 종합적으로 평가하여 평가대상기간 다음 해에 기본성과급을 40%의 비율로 지급하고, 장기달성도를 고려하여 3년이 지난 시점에 이연성과급을 60% 비율로 지급&cr; &cr;재무지표와 관련하여 연결기준 당기순이익이 1조 5,121억원으로 전년대비&cr;19.9% 증가한 점, 부실우려자산 감축 등을 통한 철저한 리스크 관리로 2017년말 고정이하여신비율 0.83% 등 자산건전성이 양호하게 유지되고 있는 점 등이 성과에 반영됨&cr; &cr;비재무지표와 관련해서는 활동성 고객 및 PB 고객 증대 등으로 고객기반을 확대, 동남아 중심 글로벌 Business 성장으로 국내은행 최다 글로벌 네트워크를 달성(301개), 자산관리 관련 주요상품 판매 확대 등으로 비이자이익을 증대, 우량자산 지속 증대 및 선제적 리스크 관리로 건전성을 개선, 非은행 부문 사업 포트폴리오를 강화한 점과 뱅커誌 '2017 아시아 최우수은행(Bank of the year in Asia-Pacific 2017)'으로 선정된 점 등을 반영하여 성과급 187백만원을 산출·지급하였음 주식매수선택권&cr; 행사이익 - 해당사항 없음 (주식매수선택권 未운용) 기타 근로소득 2 복리 후생 등 퇴직소득 - 해당사항 없음 기타소득 - 해당사항 없음","(6, 5)","이름,보수의 종류,보수의 종류.1,총액,산정기준 및 방법
손태승,근로소득,급여,330,""주주총회에서 결의한 이사보수한도 내에서 보수지급 관련 보상위원회 결의에 따라 연간 기본급 총액을 12개월로 나누어 매월 지급하였으며, 해당 금액에는 업무활동과 관련한 경비성 수당이 포함되어 있음""
손태승,근로소득,상여,187,""상여금액은 2017년 재임기간에 대한 기본성과급과 2014년 재임기간에 대한 이연성과급이 포함되어 있음&cr; &cr;보상위원회에서 결의된 경영진 보수지급기준에 따라 BIS자기자본비율과 같은 자본적정성 지표, 총자산이익률, 자기자본이익률과 같은 수익성 지표, 고정이하여신비율과 같은 건전성 지표 등으로 구성된 재무지표와 경영과제, 그룹 경영&cr;관리, 대 이사회 관계, 윤리경영 등으로 구성된 비재무지표를 종합적으로 평가하여 평가대상기간 다음 해에 기본성과급을 40%의 비율로 지급하고, 장기달성도를 고려하여 3년이 지난 시점에 이연성과급을 60% 비율로 지급&cr; &cr;재무지표와 관련하여 연결기준 당기순이익이 1조 5,121억원으로 전년대비&cr;19.9% 증가한 점, 부실우려자산 감축 등을 통한 철저한 리스크 관리로 2017년말 고정이하여신비율 0.83% 등 자산건전성이 양호하게 유지되고 있는 점 등이 성과에 반영됨&cr; &cr;비재무지표와 관련해서는 활동성 고객 및 PB 고객 증대 등으로 고객기반을 확대, 동남아 중심 글로벌 Business 성장으로 국내은행 최다 글로벌 네트워크를 달성(301개), 자산관리 관련 주요상품 판매 확대 등으로 비이자이익을 증대, 우량자산 지속 증대 및 선제적 리스크 관리로 건전성을 개선, 非은행 부문 사업 포트폴리오를 강화한 점과 뱅커誌 '2017 아시아 최우수은행(Bank of the year in Asia-Pacific 2017)'으로 선정된 점 등을 반영하여 성과급 187백만원을 산출·지급하였음""
손태승,근로소득,주식매수선택권&cr; 행사이익,-,해당사항 없음 (주식매수선택권 未운용)
손태승,근로소득,기타 근로소득,2,복리 후생 등
손태승,퇴직소득,퇴직소득,-,해당사항 없음
손태승,기타소득,기타소득,-,해당사항 없음
"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000060\반기보고서_(2020.06)\20200814_original_20200814001271_document.zip,20200814001271.xml,666,6,당기순이익 | 매출액 | 부채총계 | 영업이익 | 자본총계 | 자산총계,"구 분 법인 또는 단체의 명칭 (주)메리츠금융지주 자산총계 1,608,322 부채총계 399,432 자본총계 1,208,890 매출액 120,874 영업이익 116,597 당기순이익 111,875 || (단위 : 백만원) || (단위 : 백만원) || (단위 : 백만원)","구    분 법인 또는 단체의 명칭 (주)메리츠금융지주 자산총계 1,608,322 부채총계 399,432 자본총계 1,208,890 매출액 120,874 영업이익 116,597 당기순이익 111,875","(7, 2)","구 분,Unnamed: 1
법인 또는 단체의 명칭,
자산총계,
부채총계,
자본총계,
매출액,
영업이익,
당기순이익,
"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000060\반기보고서_(2020.06)\20200814_original_20200814001271_document.zip,20200814001271.xml,668,6,당기순이익 | 부채총계 | 영업수익 | 영업이익 | 자본총계 | 자산총계,(단위 : 백만원) || 주식회사메리츠금융지주 || 주식회사메리츠금융지주 || 주식회사메리츠금융지주 (단위 : 백만원) || 주식회사메리츠금융지주 (단위 : 백만원),"구 분 제10기 1분기 제10기 기말 제9기 기말 (2019년 3월말) (2019년 12월말) (2018년 12월말) 자산총계 1,623,634 1,594,304 1,572,967 부채총계 398,468 395,860 394,083 자본총계 1,225,166 1,198,444 1,178,884 (2019.01.01~ 2019.3.31) (2019.01.01~ 2019.12.31) (2018.01.01~ 2018.12.31) 영업수익 117,541 150,484 158,340 영업이익 112,105 130,403 138,381 당기순이익 110,850 124,561 129,758","(7, 4)","구 분,제10기 1분기,제10기 기말,제9기 기말
구 분,(2019년 3월말),(2019년 12월말),(2018년 12월말)
자산총계,1623634,1594304,1572967
부채총계,398468,395860,394083
자본총계,1225166,1198444,1178884
,(2019.01.01~ 2019.3.31),(2019.01.01~ 2019.12.31),(2018.01.01~ 2018.12.31)
영업수익,117541,150484,158340
영업이익,112105,130403,138381
당기순이익,110850,124561,129758
"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000060\반기보고서_(2020.06)\20200814_original_20200814001271_document.zip,20200814001271.xml,71,3,당기순이익 | 영업수익 | 영업이익,(단위 : 백만원) || (단위 : 백만원) || (단위 : 백만원),"구 분 제 100기 반기 제 99기 제 98기 [영업수익] 5,592,241 10,117,987 8,418,179 [영업비용] 5,299,736 9,765,231 8,105,445 [영업이익] 292,505 352,756 312,734 [법인세차감전순이익] 293,236 414,395 314,794 [연결당기순이익] 209,833 301,296 234,721 -지배회사지분순이익 209,310 300,437 233,818 -비지배지분순이익 523 859 903 [연결기타포괄손익] 50,529 (59,963) 283,170 [연결당기총포괄이익] 260,362 241,333 517,891 -지배회사지분 총포괄이익 259,714 239,916 517,181 -비지배지분 총포괄이익 648 1,417 710 [연결기본주당이익] 1,888원 2,693원 2,122원","(12, 4)","구 분,제 100기 반기,제 99기,제 98기
[영업수익],5592241,10117987,8418179
[영업비용],5299736,9765231,8105445
[영업이익],292505,352756,312734
[법인세차감전순이익],293236,414395,314794
[연결당기순이익],209833,301296,234721
-지배회사지분순이익,209310,300437,233818
-비지배지분순이익,523,859,903
[연결기타포괄손익],50529,""(59,963)"",283170
"
000060,반기보고서_(2020.06),20200814001271,2020-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000060\반기보고서_(2020.06)\20200814_original_20200814001271_document.zip,20200814001271.xml,75,3,당기순이익 | 영업수익 | 영업이익,(단위 : 백만원) || (단위 : 백만원) || (단위 : 백만원),"구 분 제 100기 반기 제 99기 제 98기 [영업수익] 5,570,539 10,058,869 8,391,469 [영업비용] 5,273,167 9,746,448 8,038,509 [영업이익] 297,372 312,421 352,960 [법인세차감전순이익] 298,110 374,060 349,082 [당기순이익] 213,404 271,182 260,043 [기타포괄손익] 46,325 (30,069) 242,699 [당기총포괄이익] 259,730 241,113 502,742 [기본주당순이익] 1,920원 2,431원 2,360원","(8, 4)","구 분,제 100기 반기,제 99기,제 98기
[영업수익],5570539,10058869,8391469
[영업비용],5273167,9746448,8038509
[영업이익],297372,312421,352960
[법인세차감전순이익],298110,374060,349082
[당기순이익],213404,271182,260043
[기타포괄손익],46325,""(30,069)"",242699
[당기총포괄이익],259730,241113,502742
[기본주당순이익],""1,920원"",""2,431원"",""2,360원""
"
